stack,track_id,Genotype,area_mean,area_delta_mean,area_delta_max,area_slope,perimeter_mean,perimeter_delta_mean,perimeter_delta_max,perimeter_slope,eccentricity_mean,eccentricity_delta_mean,eccentricity_delta_max,eccentricity_slope,solidity_mean,solidity_delta_mean,solidity_delta_max,solidity_slope,orientation_mean,orientation_delta_mean,orientation_delta_max,orientation_slope
MUT-6.tif,3928,MUT,400.6666666666667,-80.0,219,-80.00000000000007,124.96144767832054,-18.417261889578036,51.52691193458121,-18.417261889578043,0.9894366370244677,-0.0016807550563620044,0.007805640966286664,-0.0016807550563619853,0.8514127801979815,0.0274523124229043,0.08559325773286852,0.02745231242290443,0.843402049781352,0.01369459755026936,0.01447368705170804,0.013694597550269326
MUT-6.tif,3929,MUT,339.0,-38.23076923076923,532,-12.698000000000029,102.13228194218631,-11.009607052386759,164.39696961967,-4.42753877709788,0.8801293026220124,-0.005906830362974347,0.3368318889200439,-0.0015445980825896583,0.7547852388578328,0.015690730375751475,0.3290855580620583,0.006500515913849853,-0.9807043408342072,-0.024223163938560797,1.6951885204266077,0.019497818356227933
MUT-6.tif,3930,MUT,263.3,-29.333333333333332,120,-37.42424242424241,75.58731957466685,-4.920474583051322,37.31370849898477,-6.998352130485492,0.8910801940115685,-0.0003423108451479208,0.43537166127401605,-0.008956819116785801,0.9038607456092222,-0.000869939707149017,0.09476951525558053,0.001566396129179257,1.1326271407650697,0.00751570041177353,0.20188568576552846,0.012136851279470786
MUT-6.tif,3931,MUT,122.0,0.0,0,,44.077164466275356,0.0,0.0,,0.7716331335444213,0.0,0.0,,0.8970588235294118,0.0,0.0,,0.6660540719985945,0.0,0.0,
MUT-6.tif,3932,MUT,81.66666666666667,0.0,36,1.4000000000000041,36.72301585277071,-0.2142135623730951,9.899494936611667,-0.0692388155425097,0.7470326280502375,-0.026560384344491463,0.5437347160491968,-0.029052977960993473,0.8592093367386568,0.005378151260504204,0.09571076655557165,0.009956105580265806,-1.018812317756918,-0.00792735892967995,2.439173714282706,0.0019593862228860694
MUT-6.tif,3933,MUT,262.0,0.0,0,,64.87005768508881,0.0,0.0,,0.8455826424446227,0.0,0.0,,0.9424460431654677,0.0,0.0,,-1.4662752005176583,0.0,0.0,
MUT-6.tif,3934,MUT,124.33333333333333,34.0,44,34.00000000000003,42.39662094616115,6.8786796564403545,12.03553390593273,6.8786796564403625,0.5744775309872024,0.025758740914211764,0.04967744574756239,0.025758740914211823,0.914800663262596,0.004101512432709564,0.04859980462390101,0.004101512432709752,0.8102819130658375,0.5011549457388367,0.9468263835671745,0.5011549457388373
MUT-6.tif,3935,MUT,96.0,0.0,0,,34.72792206135786,0.0,0.0,,0.5930453699449659,0.0,0.0,,0.96,0.0,0.0,,1.5267907806694194,0.0,0.0,
MUT-6.tif,3936,MUT,749.0,0.0,0,,242.60512242138304,0.0,0.0,,0.9969797410671429,0.0,0.0,,0.7674180327868853,0.0,0.0,,0.9243900879986581,0.0,0.0,
MUT-6.tif,3937,MUT,580.0,-50.714285714285715,288,-20.690476190476172,164.99521087124828,-12.460770963488025,71.91168824543144,-5.098647182006131,0.9921025206720985,-0.00041956004763738744,0.008678652908558626,0.00011975501377020379,0.8259259165412457,0.017247213589722383,0.13907838198251588,0.012995059354270422,0.8228480405821302,0.014153533489252476,0.09210059356201084,0.006706010973659809
MUT-6.tif,3938,MUT,104.0,0.0,0,,39.834523779156065,0.0,0.0,,0.8018929062121324,0.0,0.0,,0.9285714285714286,0.0,0.0,,0.7489616934070416,0.0,0.0,
MUT-6.tif,3939,MUT,421.5,-51.0,51,-51.000000000000156,92.66904755831214,3.3137084989847523,3.3137084989847523,3.3137084989847483,0.8255445228363305,0.07489553116578807,0.07489553116578807,0.07489553116578808,0.850735294117647,-0.05147058823529416,0.05147058823529416,-0.05147058823529431,-0.06256343676020926,2.6603597674070865,2.6603597674070865,2.6603597674070913
MUT-6.tif,3940,MUT,77.0,-12.0,12,-12.000000000000037,34.281222920256965,-3.792893218813454,3.792893218813454,-3.7928932188134636,0.8448691083392497,0.029614250614329096,0.029614250614329096,0.029614250614328985,0.9085946248600224,0.051231802911534174,0.051231802911534174,0.051231802911534105,1.238787555700736,-0.26828369047230227,0.26828369047230227,-0.2682836904723029
MUT-6.tif,3941,MUT,284.92,-12.791666666666666,448,-23.281162554057502,82.85828278447967,-3.149661795501533,75.45584412271572,-5.4101939441885465,0.906061369275277,-0.005430057605378999,0.1578479930074853,-0.005211373609703515,0.8347416104327923,0.0038428706098015595,0.1335994452877569,0.008430672663477799,-0.3077772860093281,-0.1104494382624111,2.710697636221445,-0.12201822392827727
MUT-6.tif,3942,MUT,44.0,0.0,0,,23.071067811865476,0.0,0.0,,0.6346379696121495,0.0,0.0,,0.9166666666666666,0.0,0.0,,-1.2459319336509933,0.0,0.0,
MUT-6.tif,3943,MUT,290.3333333333333,-30.5,55,-30.5,91.69476904707058,-8.931980515339468,13.621320343559645,-8.931980515339479,0.9589610287295841,0.0034157265827898797,0.011811559940410166,0.003415726582789891,0.850174882321927,0.04004373542488726,0.05723424213067618,0.04004373542488726,0.9346746019988696,-0.03146610622114082,0.1420976343051199,-0.031466106221140856
MUT-6.tif,3944,MUT,531.3333333333334,19.5,408,0.8535714285714207,139.41185659989418,4.781073488753171,92.76955262170046,-0.2418748695304561,0.9750293189689248,0.0028630583943748717,0.038523293598561104,0.0011968776486474058,0.7845786153239434,-0.00649151339759075,0.1893685599715751,0.007071046902891041,0.35806879205884673,0.003337410572182366,3.1375882602037946,0.1971036312757335
