stack,track_id,Genotype,num_frames,total_path_length,net_displacement,directionality_ratio,mean_speed,max_speed,n_stationary,persistence_fraction
WT-6.tif,2004,WT,5.0,61.94195149223619,18.651091658414547,0.3011059743694429,12.388390298447238,21.215715528949328,1.0,0.3011059743694429
WT-6.tif,2005,WT,11.0,229.36000715275262,27.2934421768588,0.11899826179671116,20.850909741159327,53.796858186247874,1.0,0.11899826179671116
WT-6.tif,2006,WT,3.0,33.07614065587084,31.58461419507156,0.9549062728836069,11.025380218623612,26.211791303365278,1.0,0.9549062728836069
WT-6.tif,2007,WT,3.0,13.281204693502193,11.396892099728513,0.8581218618898647,4.4270682311673974,11.181192647858811,1.0,0.8581218618898647
WT-6.tif,2008,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2009,WT,5.0,81.6760152713222,21.38371812353592,0.2618114761414432,16.33520305426444,24.83994576618144,1.0,0.2618114761414432
WT-6.tif,2010,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2011,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2012,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2013,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2014,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2015,WT,2.0,10.99881617167478,10.99881617167478,1.0,5.49940808583739,10.99881617167478,1.0,1.0
WT-6.tif,2016,WT,2.0,29.16529459025711,29.16529459025711,1.0,14.582647295128554,29.16529459025711,1.0,1.0
WT-6.tif,2017,WT,2.0,29.76604352175097,29.76604352175097,1.0,14.883021760875485,29.76604352175097,1.0,1.0
WT-6.tif,2018,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2019,WT,2.0,20.46278063425306,20.46278063425306,1.0,10.23139031712653,20.46278063425306,1.0,1.0
WT-6.tif,2020,WT,3.0,4.591755957174103,4.19645600059627,0.9139109394609222,1.5305853190580343,2.729159577841256,1.0,0.9139109394609222
WT-6.tif,2021,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2022,WT,2.0,4.61069572993429,4.61069572993429,1.0,2.305347864967145,4.61069572993429,1.0,1.0
WT-6.tif,2023,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2024,WT,2.0,5.043919989731195,5.043919989731195,1.0,2.5219599948655973,5.043919989731195,1.0,1.0
WT-6.tif,2025,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2026,WT,2.0,2.894411113558627,2.894411113558627,1.0,1.4472055567793134,2.894411113558627,1.0,1.0
WT-6.tif,2027,WT,3.0,4.90942083794348,3.759325199822241,0.765737003185287,1.6364736126478265,4.328215342902295,1.0,0.765737003185287
WT-6.tif,2028,WT,3.0,8.504537671310713,5.994201045019159,0.7048238571792155,2.8348458904369043,7.0147436964646435,1.0,0.7048238571792155
WT-6.tif,2029,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2030,WT,2.0,2.8361162038008,2.8361162038008,1.0,1.4180581019004,2.8361162038008,1.0,1.0
WT-6.tif,2031,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2032,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2033,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2034,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2035,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2036,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2037,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2038,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2039,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2040,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2041,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2042,WT,2.0,20.886479137950577,20.886479137950577,1.0,10.443239568975288,20.886479137950577,1.0,1.0
WT-6.tif,2043,WT,3.0,24.246155564146935,13.165414935950837,0.5429897907369152,8.082051854715646,15.750709762686082,1.0,0.5429897907369152
WT-6.tif,2044,WT,13.0,63.09310787765267,9.496880426414462,0.1505216773412143,4.853315990588667,10.82525301470595,1.0,0.1505216773412143
WT-6.tif,2045,WT,3.0,11.953822984903987,11.953403507079948,0.9999649084795242,3.984607661634662,6.054070050969334,1.0,0.9999649084795242
WT-6.tif,2046,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2047,WT,8.0,56.69402777487259,30.196419601685133,0.5326208206901912,7.0867534718590734,11.528448250698156,1.0,0.5326208206901912
WT-6.tif,2048,WT,10.0,185.40759642244095,21.736867538699876,0.11723827911114076,18.540759642244094,29.48208069063511,1.0,0.11723827911114076
WT-6.tif,2049,WT,6.0,78.84145643319917,2.350110833551814,0.02980805961573043,13.140242738866528,33.182878406219444,1.0,0.02980805961573043
WT-6.tif,2050,WT,17.0,252.0584538050555,26.71699261299278,0.10599522535219535,14.826967870885618,41.766015674328266,1.0,0.10599522535219535
WT-6.tif,2051,WT,8.0,160.85515046752278,21.317810211488425,0.1325279927284179,20.106893808440347,40.066312591610846,1.0,0.1325279927284179
WT-6.tif,2052,WT,3.0,5.738626258315822,5.726647218170731,0.9979125596256191,1.9128754194386073,4.475375355584746,1.0,0.9979125596256191
WT-6.tif,2053,WT,19.0,319.0254640336321,21.20413189649108,0.06646532733906066,16.79081389650695,36.910198673973255,1.0,0.06646532733906066
WT-6.tif,2054,WT,17.0,327.7001967109186,19.079531947359108,0.058222522106662504,19.2764821594658,43.027905294415724,1.0,0.058222522106662504
WT-6.tif,2055,WT,5.0,27.7121524276349,1.2822471849491788,0.04627021261872485,5.54243048552698,11.07163083390371,1.0,0.04627021261872485
WT-6.tif,2056,WT,12.0,152.71059573220316,28.129215444367915,0.18419950043084082,12.725882977683597,29.21785700180979,1.0,0.18419950043084082
WT-6.tif,2057,WT,21.0,379.4333125492375,32.73427077733714,0.08627147299590188,18.068252978535117,33.78761521262025,1.0,0.08627147299590188
WT-6.tif,2058,WT,7.0,55.635073899085626,25.794921494721372,0.463644957882321,7.947867699869375,13.15590183119769,1.0,0.463644957882321
WT-6.tif,2059,WT,6.0,25.71904080500167,6.543984595433659,0.2544412384991056,4.286506800833611,8.246685826796687,1.0,0.2544412384991056
WT-6.tif,2060,WT,13.0,77.54862417745738,19.257773513805244,0.2483315947648145,5.965278782881337,15.623174531245152,1.0,0.2483315947648145
WT-6.tif,2061,WT,2.0,3.749576026005775,3.749576026005775,1.0,1.8747880130028876,3.749576026005775,1.0,1.0
WT-6.tif,2062,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2063,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2064,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2065,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2066,WT,9.0,48.22081494920072,1.170541297240385,0.024274606276843674,5.357868327688969,13.445634354271855,1.0,0.024274606276843674
WT-6.tif,2067,WT,3.0,11.01943864915777,7.340890095242721,0.666176411427618,3.6731462163859234,9.146867030601866,1.0,0.666176411427618
WT-6.tif,2068,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2069,WT,2.0,21.297947727350447,21.297947727350447,1.0,10.648973863675224,21.297947727350447,1.0,1.0
WT-6.tif,2070,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2071,WT,4.0,12.356757223939308,1.6795508295562014,0.13592164992141556,3.089189305984827,6.804612178062431,1.0,0.13592164992141556
WT-6.tif,2072,WT,8.0,72.80508737798547,34.22627398119341,0.4701082742130273,9.100635922248184,26.6073304252035,1.0,0.4701082742130273
WT-6.tif,2073,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2074,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2075,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2076,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2077,WT,2.0,3.5356818257589757,3.5356818257589757,1.0,1.7678409128794879,3.5356818257589757,1.0,1.0
WT-6.tif,2078,WT,3.0,17.2077721336004,9.084174399649234,0.5279111281297832,5.7359240445334665,12.67678617280484,1.0,0.5279111281297832
WT-6.tif,2079,WT,3.0,31.67024880875209,27.363402755738743,0.8640097184262365,10.556749602917362,28.415228605287812,1.0,0.8640097184262365
WT-6.tif,2080,WT,9.0,64.16170959988946,15.197531103048716,0.23686293893694657,7.129078844432162,14.09933782975984,1.0,0.23686293893694657
WT-6.tif,2081,WT,2.0,6.670492824771622,6.670492824771622,1.0,3.335246412385811,6.670492824771622,1.0,1.0
WT-6.tif,2082,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2083,WT,9.0,156.33098828269655,26.678999435361423,0.1706571405223719,17.370109809188506,28.620111080334933,1.0,0.1706571405223719
WT-6.tif,2084,WT,2.0,4.013396501209369,4.013396501209369,1.0,2.0066982506046847,4.013396501209369,1.0,1.0
WT-6.tif,2085,WT,4.0,10.502318037185312,4.351813003607814,0.414366903401654,2.625579509296328,6.816590478018953,1.0,0.414366903401654
WT-6.tif,2086,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2087,WT,7.0,102.70607898603859,29.779892583537215,0.28995257999855456,14.672296998005512,30.48776637431231,1.0,0.28995257999855456
WT-6.tif,2088,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2089,WT,5.0,66.23696047626065,31.906787725860504,0.4817067011596329,13.24739209525213,20.076840645215068,1.0,0.4817067011596329
WT-6.tif,2090,WT,1.0,0.0,0.0,,0.0,0.0,1.0,
WT-6.tif,2091,WT,2.0,4.446561499225716,4.446561499225716,1.0,2.223280749612858,4.446561499225716,1.0,1.0
WT-6.tif,2092,WT,5.0,58.76939070415026,13.185136756089141,0.2243538106846157,11.753878140830052,22.019566394339154,1.0,0.2243538106846157
WT-6.tif,2093,WT,7.0,176.76603506874065,1.5274770718222148,0.008641236260281624,25.25229072410581,57.17298143677188,1.0,0.008641236260281624
